,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_1,alpha_1_0,alpha_0_2,alpha_2_0,alpha_1_2,alpha_2_1,direct_comparison_value,most_preferred_pair
483,"[(-1, 0, 0, 1), (0, 1, 0, 1)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
484,"[(-1, 0, 0, 1), (0, 1, 1, -1)]",0,1,10,0.909090909090909,0_1,0.909090909090909,0.818181818181818,-0.909090909090909,-0.0909090909090909,-0.818181818181818,0.0909090909090909,0.0,"(0, 1)"
485,"[(-1, 0, 0, 1), (0, 1, 1, 0)]",0,1,9,0.692307692307692,0_1,0.692307692307692,0.38461538461538397,-0.692307692307692,-0.307692307692308,-0.38461538461538397,0.307692307692308,0.0,"(0, 1)"
486,"[(-1, 0, 0, 1), (0, 1, 1, 1)]",0,1,11,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
487,"[(-1, 0, 0, 1), (1, -1, -1, 0)]",0,1,12,0.75,0_1,0.6875,0.5625,-0.6875,-0.125,-0.5625,0.125,0.0625,"(0, 1)"
488,"[(-1, 0, 0, 1), (1, -1, 0, -1)]",0,1,9,0.818181818181818,0_1,0.818181818181818,0.636363636363636,-0.818181818181818,-0.181818181818182,-0.636363636363636,0.181818181818182,0.0,"(0, 1)"
489,"[(-1, 0, 0, 1), (1, -1, 0, 0)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
490,"[(-1, 0, 0, 1), (1, -1, 0, 1)]",0,1,9,0.642857142857143,0_1,0.5714285714285716,0.35714285714285704,-0.5714285714285716,-0.21428571428571458,-0.35714285714285704,0.21428571428571458,0.0714285714285714,"(0, 1)"
491,"[(-1, 0, 0, 1), (1, -1, 1, 0)]",0,1,5,0.5,0_1,0.4,0.09999999999999998,-0.4,-0.30000000000000004,-0.09999999999999998,0.30000000000000004,0.1,"(0, 1)"
492,"[(-1, 0, 0, 1), (1, 0, -1, -1)]",0,1,10,0.909090909090909,0_1,0.909090909090909,0.818181818181818,-0.909090909090909,-0.0909090909090909,-0.818181818181818,0.0909090909090909,0.0,"(0, 1)"
493,"[(-1, 0, 0, 1), (1, 0, -1, 0)]",0,1,7,0.636363636363636,0_1,0.5454545454545451,0.36363636363636304,-0.5454545454545451,-0.1818181818181821,-0.36363636363636304,0.1818181818181821,0.0909090909090909,"(0, 1)"
494,"[(-1, 0, 0, 1), (1, 0, -1, 1)]",0,1,6,0.545454545454545,0_1,0.545454545454545,0.09090909090909,-0.545454545454545,-0.454545454545455,-0.09090909090909,0.454545454545455,0.0,"(0, 1)"
495,"[(-1, 0, 0, 1), (1, 0, 0, -1)]",0,1,6,0.6,0_1,0.6,0.19999999999999996,-0.6,-0.4,-0.19999999999999996,0.4,0.0,"(0, 1)"
496,"[(-1, 0, 0, 1), (1, 0, 0, 1)]",0,1,4,0.4,0_1,0.10000000000000003,0.10000000000000003,-0.10000000000000003,0.0,-0.10000000000000003,0.0,0.3,"(0, 1)"
497,"[(-1, 0, 0, 1), (1, 0, 1, -1)]",0,1,10,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
498,"[(-1, 0, 0, 1), (1, 0, 1, 0)]",0,1,11,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
499,"[(-1, 0, 0, 1), (1, 0, 1, 1)]",0,1,5,0.5,0_1,0.2,0.3,-0.2,0.09999999999999998,-0.3,-0.09999999999999998,0.3,"(0, 1)"
500,"[(-1, 0, 0, 1), (1, 1, -1, 0)]",0,1,9,0.818181818181818,0_1,0.818181818181818,0.636363636363636,-0.818181818181818,-0.181818181818182,-0.636363636363636,0.181818181818182,0.0,"(0, 1)"
501,"[(-1, 0, 0, 1), (1, 1, 0, -1)]",0,1,8,0.8,0_1,0.7000000000000001,0.7000000000000001,-0.7000000000000001,0.0,-0.7000000000000001,0.0,0.1,"(0, 1)"
502,"[(-1, 0, 0, 1), (1, 1, 0, 0)]",0,1,5,0.5,0_1,0.4,0.09999999999999998,-0.4,-0.30000000000000004,-0.09999999999999998,0.30000000000000004,0.1,"(0, 1)"
503,"[(-1, 0, 0, 1), (1, 1, 0, 1)]",0,1,7,0.636363636363636,0_1,0.5454545454545451,0.36363636363636304,-0.5454545454545451,-0.1818181818181821,-0.36363636363636304,0.1818181818181821,0.0909090909090909,"(0, 1)"
504,"[(-1, 0, 0, 1), (1, 1, 1, 0)]",1,2,7,0.5,1_2,0.3571428571428576,-0.07142857142857101,-0.3571428571428576,-0.4285714285714286,0.07142857142857101,0.4285714285714286,0.0714285714285714,"(1, 2)"
505,"[(-1, 0, 1, -1), (-1, 0, 1, 0)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
506,"[(-1, 0, 1, -1), (-1, 0, 1, 1)]",1,2,7,0.7,1_2,-0.1,-0.6,0.1,-0.49999999999999994,0.6,0.49999999999999994,0.2,"(1, 2)"
507,"[(-1, 0, 1, -1), (-1, 1, -1, 0)]",1,2,10,0.714285714285714,1_2,0.0,-0.571428571428571,0.0,-0.571428571428571,0.571428571428571,0.571428571428571,0.142857142857143,"(1, 2)"
508,"[(-1, 0, 1, -1), (-1, 1, 0, -1)]",0,2,7,0.636363636363636,0_2,-0.36363636363636304,0.1818181818181821,0.36363636363636304,0.5454545454545451,-0.1818181818181821,-0.5454545454545451,0.636363636363636,"(0, 2)"
509,"[(-1, 0, 1, -1), (-1, 1, 0, 0)]",1,2,7,0.7,1_2,-0.1,-0.6,0.1,-0.49999999999999994,0.6,0.49999999999999994,0.2,"(1, 2)"
510,"[(-1, 0, 1, -1), (-1, 1, 0, 1)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
511,"[(-1, 0, 1, -1), (-1, 1, 1, 0)]",1,2,7,0.7,1_2,0.1,-0.49999999999999994,-0.1,-0.6,0.49999999999999994,0.6,0.1,"(1, 2)"
512,"[(-1, 0, 1, -1), (0, -1, -1, -1)]",0,2,6,0.6,0_2,-0.19999999999999996,0.4,0.19999999999999996,0.6,-0.4,-0.6,0.6,"(0, 2)"
513,"[(-1, 0, 1, -1), (0, -1, -1, 0)]",1,2,6,0.6,1_2,0.0,-0.39999999999999997,0.0,-0.39999999999999997,0.39999999999999997,0.39999999999999997,0.2,"(1, 2)"
514,"[(-1, 0, 1, -1), (0, -1, -1, 1)]",1,2,7,0.636363636363636,1_2,0.1818181818181821,-0.36363636363636304,-0.1818181818181821,-0.5454545454545451,0.36363636363636304,0.5454545454545451,0.0909090909090909,"(1, 2)"
515,"[(-1, 0, 1, -1), (0, -1, 0, -1)]",0,2,6,0.545454545454545,0_2,-0.363636363636363,-0.090909090909091,0.363636363636363,0.272727272727272,0.090909090909091,-0.272727272727272,0.545454545454545,"(0, 2)"
516,"[(-1, 0, 1, -1), (0, -1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.1818181818181821,-0.36363636363636304,-0.1818181818181821,-0.5454545454545451,0.36363636363636304,0.5454545454545451,0.0909090909090909,"(1, 2)"
517,"[(-1, 0, 1, -1), (0, -1, 1, -1)]",0,2,11,0.785714285714286,0_2,-0.785714285714286,-0.214285714285714,0.785714285714286,0.5714285714285721,0.214285714285714,-0.5714285714285721,0.785714285714286,"(0, 2)"
518,"[(-1, 0, 1, -1), (0, -1, 1, 0)]",1,2,9,0.692307692307692,1_2,-0.1538461538461541,-0.6153846153846151,0.1538461538461541,-0.46153846153846095,0.6153846153846151,0.46153846153846095,0.230769230769231,"(1, 2)"
519,"[(-1, 0, 1, -1), (0, -1, 1, 1)]",1,2,7,0.7,1_2,-0.1,-0.6,0.1,-0.49999999999999994,0.6,0.49999999999999994,0.2,"(1, 2)"
520,"[(-1, 0, 1, -1), (0, 0, -1, -1)]",0,1,5,0.5,0_1,0.2,0.3,-0.2,0.09999999999999998,-0.3,-0.09999999999999998,0.3,"(0, 1)"
521,"[(-1, 0, 1, -1), (0, 0, -1, 1)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
522,"[(-1, 0, 1, -1), (0, 0, 1, -1)]",0,2,9,0.75,0_2,-0.6666666666666667,-0.08333333333333369,0.6666666666666667,0.583333333333333,0.08333333333333369,-0.583333333333333,0.75,"(0, 2)"
523,"[(-1, 0, 1, -1), (0, 0, 1, 1)]",1,2,10,0.909090909090909,1_2,0.0909090909090909,-0.818181818181818,-0.0909090909090909,-0.909090909090909,0.818181818181818,0.909090909090909,0.0,"(1, 2)"
524,"[(-1, 0, 1, -1), (0, 1, -1, -1)]",0,2,5,0.454545454545455,0_2,-0.272727272727273,-0.181818181818182,0.272727272727273,0.090909090909091,0.181818181818182,-0.090909090909091,0.454545454545455,"(0, 2)"
525,"[(-1, 0, 1, -1), (0, 1, -1, 0)]",1,2,9,0.818181818181818,1_2,0.181818181818182,-0.636363636363636,-0.181818181818182,-0.818181818181818,0.636363636363636,0.818181818181818,0.0,"(1, 2)"
526,"[(-1, 0, 1, -1), (0, 1, -1, 1)]",1,2,11,0.785714285714286,1_2,0.214285714285714,-0.5714285714285721,-0.214285714285714,-0.785714285714286,0.5714285714285721,0.785714285714286,0.0,"(1, 2)"
527,"[(-1, 0, 1, -1), (0, 1, 0, -1)]",0,2,9,0.75,0_2,-0.6666666666666667,-0.08333333333333369,0.6666666666666667,0.583333333333333,0.08333333333333369,-0.583333333333333,0.75,"(0, 2)"
528,"[(-1, 0, 1, -1), (0, 1, 0, 1)]",1,2,11,0.733333333333333,1_2,0.266666666666667,-0.46666666666666595,-0.266666666666667,-0.733333333333333,0.46666666666666595,0.733333333333333,0.0,"(1, 2)"
529,"[(-1, 0, 1, -1), (0, 1, 1, -1)]",0,2,5,0.5,0_2,-0.09999999999999998,0.30000000000000004,0.09999999999999998,0.4,-0.30000000000000004,-0.4,0.5,"(0, 2)"
530,"[(-1, 0, 1, -1), (0, 1, 1, 0)]",0,1,5,0.5,0_1,0.3,0.2,-0.3,-0.09999999999999998,-0.2,0.09999999999999998,0.2,"(0, 1)"
531,"[(-1, 0, 1, -1), (0, 1, 1, 1)]",1,2,6,0.545454545454545,1_2,-0.090909090909091,-0.363636363636363,0.090909090909091,-0.272727272727272,0.363636363636363,0.272727272727272,0.272727272727273,"(1, 2)"
532,"[(-1, 0, 1, -1), (1, -1, -1, 0)]",1,2,6,0.545454545454545,1_2,0.454545454545455,-0.09090909090909,-0.454545454545455,-0.545454545454545,0.09090909090909,0.545454545454545,0.0,"(1, 2)"
533,"[(-1, 0, 1, -1), (1, -1, 0, -1)]",0,2,5,0.5,0_2,-0.2,0.09999999999999998,0.2,0.3,-0.09999999999999998,-0.3,0.5,"(0, 2)"
534,"[(-1, 0, 1, -1), (1, -1, 0, 0)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
535,"[(-1, 0, 1, -1), (1, -1, 0, 1)]",1,2,7,0.7,1_2,0.1,-0.49999999999999994,-0.1,-0.6,0.49999999999999994,0.6,0.1,"(1, 2)"
536,"[(-1, 0, 1, -1), (1, -1, 1, 0)]",0,2,6,0.545454545454545,0_2,-0.363636363636363,-0.090909090909091,0.363636363636363,0.272727272727272,0.090909090909091,-0.272727272727272,0.545454545454545,"(0, 2)"
537,"[(-1, 0, 1, -1), (1, 0, -1, -1)]",0,1,6,0.375,0_1,0.0,0.125,0.0,0.125,-0.125,-0.125,0.375,"(0, 2)"
538,"[(-1, 0, 1, -1), (1, 0, -1, 0)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
539,"[(-1, 0, 1, -1), (1, 0, -1, 1)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
540,"[(-1, 0, 1, -1), (1, 0, 0, -1)]",0,2,7,0.538461538461538,0_2,-0.307692307692307,0.0,0.307692307692307,0.307692307692307,0.0,-0.307692307692307,0.538461538461538,"(0, 2)"
541,"[(-1, 0, 1, -1), (1, 0, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
542,"[(-1, 0, 1, -1), (1, 0, 1, -1)]",0,2,6,0.545454545454545,0_2,-0.272727272727272,0.090909090909091,0.272727272727272,0.363636363636363,-0.090909090909091,-0.363636363636363,0.545454545454545,"(0, 2)"
543,"[(-1, 0, 1, -1), (1, 0, 1, 0)]",1,2,8,0.727272727272727,1_2,0.09090909090909109,-0.545454545454545,-0.09090909090909109,-0.636363636363636,0.545454545454545,0.636363636363636,0.0909090909090909,"(1, 2)"
544,"[(-1, 0, 1, -1), (1, 0, 1, 1)]",1,2,6,0.6,1_2,0.0,-0.39999999999999997,0.0,-0.39999999999999997,0.39999999999999997,0.39999999999999997,0.2,"(1, 2)"
545,"[(-1, 0, 1, -1), (1, 1, -1, 0)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
546,"[(-1, 0, 1, -1), (1, 1, 0, -1)]",0,2,10,0.714285714285714,0_2,-0.6428571428571426,-0.1428571428571426,0.6428571428571426,0.5,0.1428571428571426,-0.5,0.714285714285714,"(0, 2)"
547,"[(-1, 0, 1, -1), (1, 1, 0, 0)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
548,"[(-1, 0, 1, -1), (1, 1, 0, 1)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
549,"[(-1, 0, 1, -1), (1, 1, 1, 0)]",1,2,7,0.411764705882353,1_2,0.117647058823529,-0.058823529411764996,-0.117647058823529,-0.176470588235294,0.058823529411764996,0.176470588235294,0.235294117647059,"(1, 2)"
550,"[(-1, 0, 1, 0), (-1, 0, 1, 1)]",1,2,5,0.5,1_2,-0.09999999999999998,-0.3,0.09999999999999998,-0.2,0.3,0.2,0.3,"(1, 2)"
551,"[(-1, 0, 1, 0), (-1, 1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.909090909090909,0.818181818181818,-0.909090909090909,-0.0909090909090909,-0.818181818181818,0.0909090909090909,0.0,"(0, 1)"
552,"[(-1, 0, 1, 0), (-1, 1, 0, -1)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
553,"[(-1, 0, 1, 0), (-1, 1, 0, 0)]",1,2,10,0.833333333333333,1_2,0.166666666666667,-0.6666666666666661,-0.166666666666667,-0.833333333333333,0.6666666666666661,0.833333333333333,0.0,"(1, 2)"
554,"[(-1, 0, 1, 0), (-1, 1, 0, 1)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
555,"[(-1, 0, 1, 0), (-1, 1, 1, 0)]",0,1,4,0.4,0_1,0.2,0.0,-0.2,-0.2,0.0,0.2,0.2,"(1, 2)"
556,"[(-1, 0, 1, 0), (0, -1, -1, -1)]",0,1,9,0.818181818181818,0_1,0.636363636363636,0.818181818181818,-0.636363636363636,0.181818181818182,-0.818181818181818,-0.181818181818182,0.181818181818182,"(0, 1)"
557,"[(-1, 0, 1, 0), (0, -1, -1, 0)]",0,1,8,0.8,0_1,0.7000000000000001,0.7000000000000001,-0.7000000000000001,0.0,-0.7000000000000001,0.0,0.1,"(0, 1)"
558,"[(-1, 0, 1, 0), (0, -1, -1, 1)]",0,1,8,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
559,"[(-1, 0, 1, 0), (0, -1, 0, -1)]",0,1,7,0.7,0_1,0.49999999999999994,0.6,-0.49999999999999994,0.1,-0.6,-0.1,0.2,"(0, 1)"
560,"[(-1, 0, 1, 0), (0, -1, 0, 1)]",0,1,7,0.538461538461538,0_1,0.538461538461538,0.07692307692307598,-0.538461538461538,-0.461538461538462,-0.07692307692307598,0.461538461538462,0.0,"(0, 1)"
561,"[(-1, 0, 1, 0), (0, -1, 1, -1)]",0,1,6,0.545454545454545,0_1,0.272727272727272,0.363636363636363,-0.272727272727272,0.090909090909091,-0.363636363636363,-0.090909090909091,0.272727272727273,"(0, 1)"
562,"[(-1, 0, 1, 0), (0, -1, 1, 0)]",1,2,6,0.6,1_2,0.19999999999999998,-0.3,-0.19999999999999998,-0.5,0.3,0.5,0.1,"(1, 2)"
563,"[(-1, 0, 1, 0), (0, -1, 1, 1)]",0,1,10,0.588235294117647,0_1,0.470588235294118,0.294117647058823,-0.470588235294118,-0.176470588235295,-0.294117647058823,0.176470588235295,0.117647058823529,"(0, 1)"
564,"[(-1, 0, 1, 0), (0, 0, -1, -1)]",0,1,8,0.666666666666667,0_1,0.5833333333333337,0.41666666666666696,-0.5833333333333337,-0.16666666666666669,-0.41666666666666696,0.16666666666666669,0.0833333333333333,"(0, 1)"
565,"[(-1, 0, 1, 0), (0, 0, -1, 1)]",0,1,6,0.545454545454545,0_1,0.545454545454545,0.09090909090909,-0.545454545454545,-0.454545454545455,-0.09090909090909,0.454545454545455,0.0,"(0, 1)"
566,"[(-1, 0, 1, 0), (0, 0, 1, -1)]",0,1,6,0.6,0_1,0.5,0.3,-0.5,-0.19999999999999998,-0.3,0.19999999999999998,0.1,"(0, 1)"
567,"[(-1, 0, 1, 0), (0, 0, 1, 1)]",0,1,7,0.7,0_1,0.49999999999999994,0.6,-0.49999999999999994,0.1,-0.6,-0.1,0.2,"(0, 1)"
568,"[(-1, 0, 1, 0), (0, 1, -1, -1)]",0,1,15,0.88235294117647,0_1,0.8235294117647053,0.8235294117647053,-0.8235294117647053,0.0,-0.8235294117647053,0.0,0.0588235294117647,"(0, 1)"
569,"[(-1, 0, 1, 0), (0, 1, -1, 0)]",0,1,11,0.733333333333333,0_1,0.6666666666666663,0.533333333333333,-0.6666666666666663,-0.1333333333333333,-0.533333333333333,0.1333333333333333,0.0666666666666667,"(0, 1)"
570,"[(-1, 0, 1, 0), (0, 1, -1, 1)]",0,1,7,0.636363636363636,0_1,0.636363636363636,0.27272727272727204,-0.636363636363636,-0.363636363636364,-0.27272727272727204,0.363636363636364,0.0,"(0, 1)"
571,"[(-1, 0, 1, 0), (0, 1, 0, -1)]",0,1,11,0.733333333333333,0_1,0.6666666666666663,0.533333333333333,-0.6666666666666663,-0.1333333333333333,-0.533333333333333,0.1333333333333333,0.0666666666666667,"(0, 1)"
572,"[(-1, 0, 1, 0), (0, 1, 0, 1)]",1,2,11,0.785714285714286,1_2,0.214285714285714,-0.5714285714285721,-0.214285714285714,-0.785714285714286,0.5714285714285721,0.785714285714286,0.0,"(1, 2)"
573,"[(-1, 0, 1, 0), (0, 1, 1, -1)]",0,1,11,0.733333333333333,0_1,0.6,0.6,-0.6,0.0,-0.6,0.0,0.133333333333333,"(0, 1)"
574,"[(-1, 0, 1, 0), (0, 1, 1, 0)]",0,1,5,0.5,0_1,0.4,0.09999999999999998,-0.4,-0.30000000000000004,-0.09999999999999998,0.30000000000000004,0.1,"(0, 1)"
575,"[(-1, 0, 1, 0), (0, 1, 1, 1)]",0,1,6,0.6,0_1,0.39999999999999997,0.39999999999999997,-0.39999999999999997,0.0,-0.39999999999999997,0.0,0.2,"(0, 1)"
576,"[(-1, 0, 1, 0), (1, -1, -1, 0)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
577,"[(-1, 0, 1, 0), (1, -1, 0, -1)]",0,1,4,0.4,0_1,0.2,0.0,-0.2,-0.2,0.0,0.2,0.2,"(1, 2)"
578,"[(-1, 0, 1, 0), (1, -1, 0, 0)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
579,"[(-1, 0, 1, 0), (1, -1, 0, 1)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
580,"[(-1, 0, 1, 0), (1, -1, 1, 0)]",0,1,5,0.416666666666667,0_1,0.25,0.0,-0.25,-0.25,0.0,0.25,0.166666666666667,"(1, 2)"
581,"[(-1, 0, 1, 0), (1, 0, -1, -1)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
582,"[(-1, 0, 1, 0), (1, 0, -1, 0)]",0,1,9,0.6,0_1,0.6,0.19999999999999996,-0.6,-0.4,-0.19999999999999996,0.4,0.0,"(0, 1)"
583,"[(-1, 0, 1, 0), (1, 0, -1, 1)]",0,1,7,0.7,0_1,0.6,0.49999999999999994,-0.6,-0.1,-0.49999999999999994,0.1,0.1,"(0, 1)"
584,"[(-1, 0, 1, 0), (1, 0, 0, -1)]",0,1,4,0.4,0_1,0.10000000000000003,0.10000000000000003,-0.10000000000000003,0.0,-0.10000000000000003,0.0,0.3,"(0, 1)"
585,"[(-1, 0, 1, 0), (1, 0, 0, 1)]",1,2,9,0.642857142857143,1_2,0.357142857142857,-0.28571428571428603,-0.357142857142857,-0.642857142857143,0.28571428571428603,0.642857142857143,0.0,"(1, 2)"
586,"[(-1, 0, 1, 0), (1, 0, 1, -1)]",0,1,5,0.5,0_1,0.0,0.5,0.0,0.5,-0.5,-0.5,0.5,"(0, 2)"
587,"[(-1, 0, 1, 0), (1, 0, 1, 0)]",0,1,7,0.5,0_1,0.4285714285714286,0.07142857142857101,-0.4285714285714286,-0.3571428571428576,-0.07142857142857101,0.3571428571428576,0.0714285714285714,"(0, 1)"
588,"[(-1, 0, 1, 0), (1, 0, 1, 1)]",0,1,6,0.6,0_1,0.5,0.3,-0.5,-0.19999999999999998,-0.3,0.19999999999999998,0.1,"(0, 1)"
589,"[(-1, 0, 1, 0), (1, 1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
590,"[(-1, 0, 1, 0), (1, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
591,"[(-1, 0, 1, 0), (1, 1, 0, 0)]",1,2,9,0.6,1_2,0.0,-0.39999999999999997,0.0,-0.39999999999999997,0.39999999999999997,0.39999999999999997,0.2,"(1, 2)"
592,"[(-1, 0, 1, 0), (1, 1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.454545454545455,-0.09090909090909,-0.454545454545455,-0.545454545454545,0.09090909090909,0.545454545454545,0.0,"(1, 2)"
593,"[(-1, 0, 1, 0), (1, 1, 1, 0)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
594,"[(-1, 0, 1, 1), (-1, 1, -1, 0)]",0,1,9,0.818181818181818,0_1,0.818181818181818,0.636363636363636,-0.818181818181818,-0.181818181818182,-0.636363636363636,0.181818181818182,0.0,"(0, 1)"
595,"[(-1, 0, 1, 1), (-1, 1, 0, -1)]",0,1,5,0.5,0_1,0.3,0.2,-0.3,-0.09999999999999998,-0.2,0.09999999999999998,0.2,"(0, 1)"
596,"[(-1, 0, 1, 1), (-1, 1, 0, 0)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
597,"[(-1, 0, 1, 1), (-1, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,-0.1818181818181821,-0.5454545454545451,0.1818181818181821,-0.36363636363636304,0.5454545454545451,0.36363636363636304,0.272727272727273,"(1, 2)"
598,"[(-1, 0, 1, 1), (-1, 1, 1, 0)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
599,"[(-1, 0, 1, 1), (0, -1, -1, -1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
600,"[(-1, 0, 1, 1), (0, -1, -1, 0)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
601,"[(-1, 0, 1, 1), (0, -1, -1, 1)]",0,1,9,0.529411764705882,0_1,0.35294117647058804,0.23529411764705804,-0.35294117647058804,-0.11764705882352999,-0.23529411764705804,0.11764705882352999,0.176470588235294,"(0, 1)"
602,"[(-1, 0, 1, 1), (0, -1, 0, -1)]",0,1,8,0.666666666666667,0_1,0.5833333333333337,0.41666666666666696,-0.5833333333333337,-0.16666666666666669,-0.41666666666666696,0.16666666666666669,0.0833333333333333,"(0, 1)"
603,"[(-1, 0, 1, 1), (0, -1, 0, 1)]",1,2,10,0.625,1_2,0.125,-0.375,-0.125,-0.5,0.375,0.5,0.125,"(1, 2)"
604,"[(-1, 0, 1, 1), (0, -1, 1, -1)]",0,1,9,0.642857142857143,0_1,0.5,0.42857142857142905,-0.5,-0.07142857142857101,-0.42857142857142905,0.07142857142857101,0.142857142857143,"(0, 1)"
605,"[(-1, 0, 1, 1), (0, -1, 1, 0)]",1,2,8,0.533333333333333,1_2,0.466666666666667,-0.06666666666666599,-0.466666666666667,-0.533333333333333,0.06666666666666599,0.533333333333333,0.0,"(1, 2)"
606,"[(-1, 0, 1, 1), (0, -1, 1, 1)]",1,2,5,0.454545454545455,1_2,-0.181818181818182,-0.272727272727273,0.181818181818182,-0.090909090909091,0.272727272727273,0.090909090909091,0.363636363636364,"(1, 2)"
607,"[(-1, 0, 1, 1), (0, 0, -1, -1)]",0,1,10,0.909090909090909,0_1,0.909090909090909,0.818181818181818,-0.909090909090909,-0.0909090909090909,-0.818181818181818,0.0909090909090909,0.0,"(0, 1)"
608,"[(-1, 0, 1, 1), (0, 0, -1, 1)]",0,1,8,0.8,0_1,0.7000000000000001,0.7000000000000001,-0.7000000000000001,0.0,-0.7000000000000001,0.0,0.1,"(0, 1)"
609,"[(-1, 0, 1, 1), (0, 0, 1, -1)]",0,1,6,0.6,0_1,0.19999999999999996,0.6,-0.19999999999999996,0.4,-0.6,-0.4,0.4,"(0, 1)"
610,"[(-1, 0, 1, 1), (0, 0, 1, 1)]",0,1,11,0.733333333333333,0_1,0.533333333333333,0.6666666666666663,-0.533333333333333,0.1333333333333333,-0.6666666666666663,-0.1333333333333333,0.2,"(0, 1)"
611,"[(-1, 0, 1, 1), (0, 1, -1, -1)]",0,1,10,0.909090909090909,0_1,0.909090909090909,0.818181818181818,-0.909090909090909,-0.0909090909090909,-0.818181818181818,0.0909090909090909,0.0,"(0, 1)"
612,"[(-1, 0, 1, 1), (0, 1, -1, 0)]",0,1,6,0.6,0_1,0.5,0.3,-0.5,-0.19999999999999998,-0.3,0.19999999999999998,0.1,"(0, 1)"
